RecordID,lpep_pickup_date,lpep_dropoff_date
59211,2023-02-28,2023-02-28
43010,2023-02-21,2023-02-21
27559,2023-02-13,2023-02-13
43337,2023-02-21,2023-02-21
7281,2023-02-03,2023-02-03
37730,2023-02-18,2023-02-18
54137,2023-02-26,2023-02-26
46577,2023-02-22,2023-02-22
56601,2023-02-27,2023-02-27
30110,2023-02-14,2023-02-14
51789,2023-02-24,2023-02-24
4855,2023-02-03,2023-02-03
48966,2023-02-23,2023-02-23
6532,2023-02-03,2023-02-03
47317,2023-02-22,2023-02-22
58535,2023-02-28,2023-02-28
61041,2023-02-06,2023-02-06
60946,2023-02-05,2023-02-05
9608,2023-02-05,2023-02-05
25026,2023-02-12,2023-02-12
48158,2023-02-23,2023-02-23
12098,2023-02-06,2023-02-06
26765,2023-02-13,2023-02-13
36789,2023-02-17,2023-02-17
2226,2023-02-01,2023-02-01
22558,2023-02-11,2023-02-11
27901,2023-02-13,2023-02-13
18246,2023-02-09,2023-02-09
18526,2023-02-09,2023-02-09
9247,2023-02-05,2023-02-05
5485,2023-02-03,2023-02-03
41591,2023-02-20,2023-02-20
37135,2023-02-17,2023-02-17
29065,2023-02-14,2023-02-14
35787,2023-02-17,2023-02-17
20550,2023-02-10,2023-02-10
52465,2023-02-25,2023-02-25
39023,2023-02-18,2023-02-18
64574,2023-02-27,2023-02-27
36718,2023-02-17,2023-02-17
43644,2023-02-21,2023-02-21
52161,2023-02-24,2023-02-24
43912,2023-02-21,2023-02-21
43198,2023-02-21,2023-02-21
2888,2023-02-02,2023-02-02
54613,2023-02-26,2023-02-26
14418,2023-02-07,2023-02-07
29130,2023-02-14,2023-02-14
48349,2023-02-23,2023-02-23
59101,2023-02-28,2023-02-28
41237,2023-02-19,2023-02-19
33229,2023-02-16,2023-02-16
26762,2023-02-13,2023-02-13
8942,2023-02-05,2023-02-05
57157,2023-02-27,2023-02-27
59452,2023-02-28,2023-02-28
2232,2023-02-01,2023-02-01
47144,2023-02-22,2023-02-22
12896,2023-02-07,2023-02-07
18595,2023-02-09,2023-02-09
61611,2023-02-09,2023-02-09
13501,2023-02-07,2023-02-07
17379,2023-02-09,2023-02-09
3614,2023-02-02,2023-02-02
62109,2023-02-12,2023-02-12
24015,2023-02-11,2023-02-12
45554,2023-02-22,2023-02-22
47876,2023-02-23,2023-02-23
18644,2023-02-09,2023-02-09
63121,2023-02-18,2023-02-18
8612,2023-02-04,2023-02-04
62419,2023-02-14,2023-02-14
12642,2023-02-06,2023-02-06
40934,2023-02-19,2023-02-19
19691,2023-02-09,2023-02-09
54565,2023-02-26,2023-02-26
13567,2023-02-07,2023-02-07
62745,2023-02-16,2023-02-16
64092,2023-02-24,2023-02-24
210,2023-02-01,2023-02-01
2763,2023-02-02,2023-02-02
28062,2023-02-14,2023-02-14
28595,2023-02-14,2023-02-14
36076,2023-02-17,2023-02-17
45308,2023-02-22,2023-02-22
677,2023-02-01,2023-02-01
59398,2023-02-28,2023-02-28
10912,2023-02-06,2023-02-06
44301,2023-02-21,2023-02-21
57758,2023-02-27,2023-02-27
61105,2023-02-06,2023-02-06
27462,2023-02-13,2023-02-13
15107,2023-02-08,2023-02-08
50170,2023-02-24,2023-02-24
17615,2023-02-09,2023-02-09
50408,2023-02-24,2023-02-24
26317,2023-02-13,2023-02-13
32794,2023-02-16,2023-02-16
23209,2023-02-11,2023-02-11
37054,2023-02-17,2023-02-17
10170,2023-02-05,2023-02-05
47439,2023-02-23,2023-02-23
5980,2023-02-03,2023-02-03
21467,2023-02-10,2023-02-10
14089,2023-02-07,2023-02-07
43546,2023-02-21,2023-02-21
2749,2023-02-02,2023-02-02
25779,2023-02-12,2023-02-12
49790,2023-02-24,2023-02-24
24621,2023-02-12,2023-02-12
18249,2023-02-09,2023-02-09
59287,2023-02-28,2023-02-28
12797,2023-02-07,2023-02-07
33036,2023-02-16,2023-02-16
46875,2023-02-22,2023-02-22
49569,2023-02-23,2023-02-23
15498,2023-02-08,2023-02-08
37224,2023-02-17,2023-02-17
38404,2023-02-18,2023-02-18
37207,2023-02-17,2023-02-17
2391,2023-02-02,2023-02-02
59630,2023-02-28,2023-02-28
32192,2023-02-15,2023-02-15
51409,2023-02-24,2023-02-24
16183,2023-02-08,2023-02-08
13457,2023-02-07,2023-02-07
18413,2023-02-09,2023-02-09
64069,2023-02-24,2023-02-24
12069,2023-02-06,2023-02-06
29568,2023-02-14,2023-02-14
15173,2023-02-08,2023-02-08
2862,2023-02-02,2023-02-02
5136,2023-02-03,2023-02-03
15186,2023-02-08,2023-02-08
25945,2023-02-12,2023-02-12
26040,2023-02-13,2023-02-13
27705,2023-02-13,2023-02-13
64611,2023-02-27,2023-02-27
49198,2023-02-23,2023-02-23
1808,2023-02-01,2023-02-01
9538,2023-02-05,2023-02-05
59230,2023-02-28,2023-02-28
18887,2023-02-09,2023-02-09
46536,2023-02-22,2023-02-22
52929,2023-02-25,2023-02-25
20217,2023-02-10,2023-02-10
42979,2023-02-21,2023-02-21
2917,2023-02-02,2023-02-02
58555,2023-02-28,2023-02-28
62633,2023-02-15,2023-02-15
19534,2023-02-09,2023-02-09
31863,2023-02-15,2023-02-15
64060,2023-02-24,2023-02-24
7396,2023-02-04,2023-02-04
40188,2023-02-19,2023-02-19
44153,2023-02-21,2023-02-21
60629,2023-02-04,2023-02-04
45183,2023-02-22,2023-02-22
22853,2023-02-11,2023-02-11
5850,2023-02-03,2023-02-03
43637,2023-02-21,2023-02-21
30002,2023-02-14,2023-02-14
23838,2023-02-11,2023-02-11
14671,2023-02-07,2023-02-07
40568,2023-02-19,2023-02-19
38125,2023-02-18,2023-02-18
2903,2023-02-02,2023-02-02
52080,2023-02-24,2023-02-24
6627,2023-02-03,2023-02-03
23472,2023-02-11,2023-02-11
43181,2023-02-21,2023-02-21
30216,2023-02-14,2023-02-14
56192,2023-02-27,2023-02-27
12508,2023-02-06,2023-02-06
20333,2023-02-10,2023-02-10
18952,2023-02-09,2023-02-09
59400,2023-02-28,2023-02-28
6495,2023-02-03,2023-02-03
50596,2023-02-24,2023-02-24
192,2023-02-01,2023-02-01
4460,2023-02-02,2023-02-02
59274,2023-02-28,2023-02-28
43948,2023-02-21,2023-02-21
39500,2023-02-18,2023-02-18
28518,2023-02-14,2023-02-14
13147,2023-02-07,2023-02-07
32459,2023-02-15,2023-02-15
13395,2023-02-07,2023-02-07
32029,2023-02-15,2023-02-15
58045,2023-02-28,2023-02-28
36567,2023-02-17,2023-02-17
44370,2023-02-21,2023-02-21
47754,2023-02-23,2023-02-23
26564,2023-02-13,2023-02-13
34027,2023-02-16,2023-02-16
30983,2023-02-15,2023-02-15
10551,2023-02-06,2023-02-06
10114,2023-02-05,2023-02-05
286,2023-02-01,2023-02-01
34397,2023-02-16,2023-02-16
29805,2023-02-14,2023-02-14
4847,2023-01-27,2023-01-27
56335,2023-02-27,2023-02-27
27053,2023-02-13,2023-02-13
41027,2023-02-19,2023-02-19
45573,2023-02-22,2023-02-22
20976,2023-02-10,2023-02-10
48014,2023-02-23,2023-02-23
11743,2023-02-06,2023-02-06
62431,2023-02-14,2023-02-14
37120,2023-02-17,2023-02-17
50311,2023-02-24,2023-02-24
40130,2023-02-19,2023-02-19
22297,2023-02-11,2023-02-11
29843,2023-02-14,2023-02-14
40578,2023-02-19,2023-02-19
12640,2023-02-06,2023-02-06
62260,2023-02-13,2023-02-13
60114,2023-02-01,2023-02-01
44401,2023-02-21,2023-02-21
52129,2023-02-24,2023-02-24
27517,2023-02-13,2023-02-13
3343,2023-02-02,2023-02-02
10330,2023-02-05,2023-02-05
16409,2023-02-08,2023-02-08
19121,2023-02-09,2023-02-09
35273,2023-02-17,2023-02-17
19295,2023-02-09,2023-02-09
55334,2023-02-26,2023-02-26
43783,2023-02-21,2023-02-21
28552,2023-02-14,2023-02-14
59316,2023-02-28,2023-02-28
38670,2023-02-18,2023-02-18
126,2023-02-01,2023-02-01
64065,2023-02-24,2023-02-24
32313,2023-02-15,2023-02-15
4508,2023-02-02,2023-02-02
30918,2023-02-15,2023-02-15
62878,2023-02-17,2023-02-17
47259,2023-02-22,2023-02-22
64392,2023-02-26,2023-02-26
44832,2023-02-21,2023-02-21
36322,2023-02-17,2023-02-17
60086,2023-02-01,2023-02-01
31446,2023-02-15,2023-02-15
40587,2023-02-19,2023-02-19
4581,2023-02-02,2023-02-02
42728,2023-02-20,2023-02-20
20199,2023-02-10,2023-02-10
13799,2023-02-07,2023-02-07
49317,2023-02-23,2023-02-23
27426,2023-02-13,2023-02-13
30367,2023-02-15,2023-02-15
23051,2023-02-11,2023-02-11
28997,2023-02-14,2023-02-14
42326,2023-02-20,2023-02-20
9485,2023-02-05,2023-02-05
51004,2023-02-24,2023-02-24
45185,2023-02-22,2023-02-22
31568,2023-02-15,2023-02-15
23666,2023-02-11,2023-02-11
4218,2023-02-02,2023-02-02
59923,2023-02-28,2023-02-28
42454,2023-02-20,2023-02-20
37055,2023-02-17,2023-02-17
13709,2023-02-07,2023-02-07
38465,2023-02-18,2023-02-18
8876,2023-02-04,2023-02-04
43595,2023-02-21,2023-02-21
34442,2023-02-16,2023-02-16
18747,2023-02-09,2023-02-09
42981,2023-02-21,2023-02-21
5314,2023-02-03,2023-02-03
58895,2023-02-28,2023-02-28
47816,2023-02-23,2023-02-23
278,2023-02-01,2023-02-01
36610,2023-02-17,2023-02-17
38299,2023-02-18,2023-02-18
59447,2023-02-28,2023-02-28
64509,2023-02-27,2023-02-27
44131,2023-02-21,2023-02-21
45280,2023-02-22,2023-02-22
35250,2023-02-10,2023-02-10
29873,2023-02-14,2023-02-14
52853,2023-02-25,2023-02-25
36393,2023-02-17,2023-02-17
31643,2023-02-15,2023-02-15
18208,2023-02-09,2023-02-09
11881,2023-02-06,2023-02-06
59292,2023-02-28,2023-02-28
54110,2023-02-26,2023-02-26
42064,2023-02-20,2023-02-20
28495,2023-02-14,2023-02-14
23066,2023-02-11,2023-02-11
19777,2023-02-09,2023-02-09
62721,2023-02-16,2023-02-16
3127,2023-02-02,2023-02-02
45973,2023-02-22,2023-02-22
2147,2023-02-01,2023-02-01
3038,2023-02-02,2023-02-02
16296,2023-02-08,2023-02-08
27736,2023-02-13,2023-02-13
50491,2023-02-24,2023-02-24
42724,2023-02-20,2023-02-20
6003,2023-02-03,2023-02-03
3057,2023-02-02,2023-02-02
64165,2023-02-25,2023-02-25
61734,2023-02-10,2023-02-10
39120,2023-02-18,2023-02-18
13754,2023-02-07,2023-02-07
7671,2023-02-04,2023-02-04
17524,2023-02-09,2023-02-09
57731,2023-02-27,2023-02-27
11391,2023-02-06,2023-02-06
31073,2023-02-15,2023-02-15
39705,2023-02-19,2023-02-19
60818,2023-02-04,2023-02-04
4391,2023-02-02,2023-02-02
1242,2023-02-01,2023-02-01
16480,2023-02-08,2023-02-08
9539,2023-02-05,2023-02-05
28686,2023-02-14,2023-02-14
61140,2023-02-07,2023-02-07
10392,2023-02-05,2023-02-05
53328,2023-02-25,2023-02-25
14223,2023-02-07,2023-02-07
15672,2023-02-08,2023-02-08
41987,2023-02-20,2023-02-20
14346,2023-02-07,2023-02-07
35359,2023-02-17,2023-02-17
43132,2023-02-21,2023-02-21
1173,2023-02-01,2023-02-01
61685,2023-02-10,2023-02-10
52534,2023-02-25,2023-02-25
29429,2023-02-14,2023-02-14
32018,2023-02-15,2023-02-15
21751,2023-02-10,2023-02-10
9934,2023-02-05,2023-02-05
42335,2023-02-20,2023-02-20
4710,2023-02-02,2023-02-02
4044,2023-02-02,2023-02-02
43188,2023-02-21,2023-02-21
39063,2023-02-18,2023-02-18
3142,2023-02-02,2023-02-02
3681,2023-02-02,2023-02-02
41750,2023-02-20,2023-02-20
14966,2023-02-08,2023-02-08
26318,2023-02-13,2023-02-13
50326,2023-02-24,2023-02-24
50432,2023-02-24,2023-02-24
17310,2023-02-08,2023-02-08
51412,2023-02-24,2023-02-24
633,2023-02-01,2023-02-01
32398,2023-02-15,2023-02-15
17121,2023-02-08,2023-02-08
58036,2023-02-28,2023-02-28
62734,2023-02-16,2023-02-16
36415,2023-02-17,2023-02-17
9820,2023-02-05,2023-02-05
5244,2023-02-03,2023-02-03
24266,2023-02-12,2023-02-12
47518,2023-02-23,2023-02-23
20866,2023-02-10,2023-02-10
63652,2023-02-22,2023-02-22
34237,2023-02-16,2023-02-16
55541,2023-02-26,2023-02-26
43005,2023-02-21,2023-02-21
13148,2023-02-07,2023-02-07
55503,2023-02-26,2023-02-26
35007,2023-02-16,2023-02-16
44469,2023-02-21,2023-02-21
40170,2023-02-19,2023-02-19
52571,2023-02-25,2023-02-25
40679,2023-02-19,2023-02-19
51419,2023-02-24,2023-02-24
13854,2023-02-07,2023-02-07
36774,2023-02-17,2023-02-17
33736,2023-02-16,2023-02-16
19589,2023-02-09,2023-02-09
34317,2023-02-16,2023-02-16
64253,2023-02-25,2023-02-25
10348,2023-02-05,2023-02-05
12144,2023-02-06,2023-02-06
23180,2023-02-11,2023-02-11
4414,2023-02-02,2023-02-02
6632,2023-02-03,2023-02-03
18695,2023-02-09,2023-02-09
27160,2023-02-13,2023-02-13
27747,2023-02-13,2023-02-13
33327,2023-02-16,2023-02-16
16663,2023-02-08,2023-02-08
34726,2023-02-16,2023-02-16
10028,2023-02-05,2023-02-05
61989,2023-02-11,2023-02-11
24370,2023-02-12,2023-02-12
26100,2023-02-13,2023-02-13
56806,2023-02-27,2023-02-27
53722,2023-02-25,2023-02-25
12212,2023-02-06,2023-02-06
53426,2023-02-25,2023-02-25
3226,2023-02-02,2023-02-02
26770,2023-02-13,2023-02-13
36632,2023-02-17,2023-02-17
2033,2023-02-01,2023-02-01
37059,2023-02-17,2023-02-17
17822,2023-02-09,2023-02-09
43211,2023-02-21,2023-02-21
48936,2023-02-23,2023-02-23
37532,2023-02-17,2023-02-17
48007,2023-02-23,2023-02-23
20667,2023-02-10,2023-02-10
15462,2023-02-08,2023-02-08
49310,2023-02-23,2023-02-23
1109,2023-02-01,2023-02-01
3623,2023-02-02,2023-02-02
2171,2023-02-01,2023-02-01
1427,2023-02-01,2023-02-01
58312,2023-02-28,2023-02-28
52069,2023-02-24,2023-02-24
54219,2023-02-26,2023-02-26
21465,2023-02-10,2023-02-10
7343,2023-02-04,2023-02-04
41310,2023-02-20,2023-02-20
48173,2023-02-23,2023-02-23
53437,2023-02-25,2023-02-25
42606,2023-02-20,2023-02-20
45833,2023-02-22,2023-02-22
5984,2023-02-03,2023-02-03
57656,2023-02-27,2023-02-27
16768,2023-02-08,2023-02-08
30582,2023-02-15,2023-02-15
3776,2023-02-02,2023-02-02
49940,2023-02-24,2023-02-24
6988,2023-02-03,2023-02-03
27743,2023-02-13,2023-02-13
15324,2023-02-08,2023-02-08
17356,2023-02-09,2023-02-09
17768,2023-02-09,2023-02-09
50531,2023-02-24,2023-02-24
38731,2023-02-18,2023-02-18
39356,2023-02-18,2023-02-18
47824,2023-02-23,2023-02-23
44623,2023-02-21,2023-02-21
48637,2023-02-23,2023-02-23
7255,2023-02-03,2023-02-03
8847,2023-02-04,2023-02-04
35679,2023-02-17,2023-02-17
7731,2023-02-04,2023-02-04
24268,2023-02-12,2023-02-12
23711,2023-02-11,2023-02-11
59711,2023-02-28,2023-02-28
17516,2023-02-09,2023-02-09
23960,2023-02-11,2023-02-11
3537,2023-02-02,2023-02-02
4106,2023-02-02,2023-02-02
26783,2023-02-13,2023-02-13
19092,2023-02-09,2023-02-09
52372,2023-02-25,2023-02-25
23744,2023-02-11,2023-02-11
18337,2023-02-09,2023-02-09
464,2023-02-01,2023-02-01
62328,2023-02-13,2023-02-13
32073,2023-02-15,2023-02-15
21984,2023-02-10,2023-02-10
14450,2023-02-07,2023-02-07
64751,2023-02-28,2023-02-28
4962,2023-02-03,2023-02-03
27798,2023-02-13,2023-02-13
22755,2023-02-11,2023-02-11
34990,2023-02-16,2023-02-16
43328,2023-02-21,2023-02-21
4781,2023-02-03,2023-02-03
10601,2023-02-06,2023-02-06
11532,2023-02-06,2023-02-06
60961,2023-02-05,2023-02-05
40532,2023-02-19,2023-02-19
15293,2023-02-08,2023-02-08
64735,2023-02-28,2023-02-28
36258,2023-02-17,2023-02-17
60536,2023-02-03,2023-02-03
18770,2023-02-09,2023-02-09
46244,2023-02-22,2023-02-22
32820,2023-02-16,2023-02-16
49913,2023-02-24,2023-02-24
63180,2023-02-18,2023-02-18
24833,2023-02-12,2023-02-12
3834,2023-02-02,2023-02-02
41031,2023-02-19,2023-02-19
61228,2023-02-07,2023-02-07
14105,2023-02-07,2023-02-07
30268,2023-02-14,2023-02-14
38829,2023-02-18,2023-02-18
37009,2023-02-17,2023-02-17
13224,2023-02-07,2023-02-07
64530,2023-02-27,2023-02-27
33116,2023-02-16,2023-02-16
6674,2023-02-03,2023-02-03
29009,2023-02-14,2023-02-14
12887,2023-02-07,2023-02-07
23036,2023-02-11,2023-02-11
39833,2023-02-19,2023-02-19
61304,2023-02-08,2023-02-08
22374,2023-02-11,2023-02-11
47095,2023-02-22,2023-02-22
62697,2023-02-15,2023-02-15
54423,2023-02-26,2023-02-26
39468,2023-02-18,2023-02-18
40554,2023-02-19,2023-02-19
52071,2023-02-24,2023-02-24
1612,2023-02-01,2023-02-01
53311,2023-02-25,2023-02-25
27788,2023-02-13,2023-02-13
49294,2023-02-23,2023-02-23
42409,2023-02-20,2023-02-20
58986,2023-02-28,2023-02-28
6995,2023-02-03,2023-02-03
20683,2023-02-10,2023-02-10
25496,2023-02-12,2023-02-12
59445,2023-02-28,2023-02-28
24507,2023-02-12,2023-02-12
15664,2023-02-08,2023-02-08
8698,2023-02-04,2023-02-04
55762,2023-02-27,2023-02-27
24467,2023-02-12,2023-02-12
24587,2023-02-12,2023-02-12
25415,2023-02-12,2023-02-12
60604,2023-02-03,2023-02-03
36655,2023-02-17,2023-02-17
60037,2023-02-01,2023-02-01
46563,2023-02-22,2023-02-22
53713,2023-02-25,2023-02-25
45502,2023-02-22,2023-02-22
43871,2023-02-21,2023-02-21
64670,2023-02-28,2023-02-28
51906,2023-02-24,2023-02-24
13603,2023-02-07,2023-02-07
4480,2023-02-02,2023-02-02
52424,2023-02-25,2023-02-25
58636,2023-02-28,2023-02-28
54955,2023-02-26,2023-02-26
13598,2023-02-07,2023-02-07
61639,2023-02-09,2023-02-09
12671,2023-02-07,2023-02-07
3188,2023-02-02,2023-02-02
22088,2023-02-10,2023-02-10
52964,2023-02-25,2023-02-25
55879,2023-02-27,2023-02-27
24753,2023-02-12,2023-02-12
42636,2023-02-20,2023-02-20
4131,2023-02-02,2023-02-02
55557,2023-02-26,2023-02-26
6798,2023-02-03,2023-02-03
51537,2023-02-24,2023-02-24
39654,2023-02-19,2023-02-19
35951,2023-02-17,2023-02-17
40518,2023-02-19,2023-02-19
3043,2023-02-02,2023-02-02
23911,2023-02-11,2023-02-11
62584,2023-02-15,2023-02-15
10757,2023-02-06,2023-02-06
57446,2023-02-27,2023-02-27
30253,2023-02-14,2023-02-14
27213,2023-02-13,2023-02-13
22256,2023-02-11,2023-02-11
19664,2023-02-09,2023-02-09
50297,2023-02-24,2023-02-24
18949,2023-02-09,2023-02-09
21119,2023-02-10,2023-02-10
28021,2023-02-13,2023-02-13
48420,2023-02-23,2023-02-23
11202,2023-02-06,2023-02-06
64163,2023-02-25,2023-02-25
44408,2023-02-21,2023-02-21
9040,2023-02-05,2023-02-05
43449,2023-02-21,2023-02-21
30406,2023-02-15,2023-02-15
9146,2023-02-05,2023-02-05
26819,2023-02-13,2023-02-13
35421,2023-02-17,2023-02-17
41268,2023-02-20,2023-02-20
23092,2023-02-11,2023-02-11
20786,2023-02-10,2023-02-10
7991,2023-02-04,2023-02-04
1967,2023-02-01,2023-02-01
46111,2023-02-22,2023-02-22
9494,2023-02-05,2023-02-05
45625,2023-02-22,2023-02-22
64618,2023-02-27,2023-02-27
21329,2023-02-10,2023-02-10
43582,2023-02-21,2023-02-21
13335,2023-02-07,2023-02-07
8014,2023-02-04,2023-02-04
46688,2023-02-22,2023-02-22
64263,2023-02-25,2023-02-25
23779,2023-02-11,2023-02-11
40316,2023-02-19,2023-02-19
3169,2023-02-02,2023-02-02
6149,2023-02-03,2023-02-03
45766,2023-02-22,2023-02-22
28699,2023-02-14,2023-02-14
62387,2023-02-14,2023-02-14
36081,2023-02-17,2023-02-17
41859,2023-02-20,2023-02-20
40081,2023-02-19,2023-02-19
15103,2023-02-08,2023-02-08
1081,2023-02-01,2023-02-01
29816,2023-02-14,2023-02-14
60441,2023-02-03,2023-02-03
4298,2023-02-02,2023-02-02
15552,2023-02-08,2023-02-08
4983,2023-02-03,2023-02-03
13419,2023-02-07,2023-02-07
13569,2023-02-07,2023-02-07
42446,2023-02-20,2023-02-20
52106,2023-02-24,2023-02-24
39212,2023-02-18,2023-02-18
12968,2023-02-07,2023-02-07
23336,2023-02-11,2023-02-11
24344,2023-02-12,2023-02-12
479,2023-02-01,2023-02-01
19465,2023-02-09,2023-02-09
45533,2023-02-22,2023-02-22
18336,2023-02-09,2023-02-09
55723,2023-02-27,2023-02-27
44453,2023-02-21,2023-02-22
63054,2023-02-17,2023-02-17
22220,2023-02-11,2023-02-11
40453,2023-02-19,2023-02-19
56688,2023-02-27,2023-02-27
22580,2023-02-11,2023-02-11
10798,2023-02-06,2023-02-06
26917,2023-02-13,2023-02-13
61525,2023-02-09,2023-02-09
48054,2023-02-23,2023-02-23
43686,2023-02-21,2023-02-21
28414,2023-02-14,2023-02-14
36016,2023-02-17,2023-02-17
45427,2023-02-22,2023-02-22
61220,2023-02-07,2023-02-07
61750,2023-02-10,2023-02-10
29863,2023-02-14,2023-02-14
31180,2023-02-15,2023-02-15
35176,2023-02-17,2023-02-17
43956,2023-02-21,2023-02-21
42261,2023-02-20,2023-02-20
20588,2023-02-10,2023-02-10
881,2023-02-01,2023-02-01
24557,2023-02-12,2023-02-12
1518,2023-02-01,2023-02-01
5396,2023-02-03,2023-02-03
30507,2023-02-15,2023-02-15
31860,2023-02-15,2023-02-15
46357,2023-02-22,2023-02-22
454,2023-02-01,2023-02-01
16219,2023-02-08,2023-02-08
34498,2023-02-16,2023-02-16
3819,2023-02-02,2023-02-02
44173,2023-02-21,2023-02-21
7132,2023-02-03,2023-02-03
24823,2023-02-12,2023-02-12
6520,2023-02-03,2023-02-03
26855,2023-02-13,2023-02-13
8351,2023-02-04,2023-02-04
55703,2023-02-27,2023-02-27
31236,2023-02-15,2023-02-15
37683,2023-02-18,2023-02-18
37172,2023-02-17,2023-02-17
19914,2023-02-10,2023-02-10
56780,2023-02-27,2023-02-27
25315,2023-02-12,2023-02-12
366,2023-02-01,2023-02-01
34818,2023-02-16,2023-02-16
59278,2023-02-28,2023-02-28
37560,2023-02-17,2023-02-17
59858,2023-02-28,2023-02-28
10886,2023-02-06,2023-02-06
39001,2023-02-18,2023-02-18
11629,2023-02-06,2023-02-06
30280,2023-02-14,2023-02-14
11680,2023-02-06,2023-02-06
62088,2023-02-12,2023-02-12
12522,2023-02-06,2023-02-06
723,2023-02-01,2023-02-01
56108,2023-02-27,2023-02-27
50264,2023-02-24,2023-02-24
2969,2023-02-02,2023-02-02
33361,2023-02-16,2023-02-16
30845,2023-02-15,2023-02-15
31766,2023-02-15,2023-02-15
25455,2023-02-12,2023-02-12
17564,2023-02-09,2023-02-09
54952,2023-02-26,2023-02-26
42868,2023-02-20,2023-02-20
49252,2023-02-23,2023-02-23
59297,2023-02-28,2023-02-28
29754,2023-02-14,2023-02-14
22152,2023-02-10,2023-02-10
40308,2023-02-19,2023-02-19
64115,2023-02-24,2023-02-24
35650,2023-02-17,2023-02-17
42785,2023-02-20,2023-02-20
60926,2023-02-05,2023-02-05
6512,2023-02-03,2023-02-03
62775,2023-02-16,2023-02-16
11151,2023-02-06,2023-02-06
37709,2023-02-18,2023-02-18
44032,2023-02-21,2023-02-21
42736,2023-02-20,2023-02-20
47246,2023-02-22,2023-02-22
42989,2023-02-21,2023-02-21
2660,2023-02-02,2023-02-02
29329,2023-02-14,2023-02-14
31801,2023-02-15,2023-02-15
31435,2023-02-15,2023-02-15
17519,2023-02-09,2023-02-09
27816,2023-02-13,2023-02-13
14770,2023-02-07,2023-02-07
50012,2023-02-24,2023-02-24
52051,2023-02-24,2023-02-24
3059,2023-02-02,2023-02-02
2051,2023-02-01,2023-02-01
58235,2023-02-28,2023-03-01
48260,2023-02-23,2023-02-23
21454,2023-02-10,2023-02-10
25051,2023-02-12,2023-02-12
31844,2023-02-15,2023-02-15
15428,2023-02-08,2023-02-08
39724,2023-02-19,2023-02-19
38511,2023-02-18,2023-02-18
1512,2023-02-01,2023-02-01
58118,2023-02-28,2023-02-28
41128,2023-02-19,2023-02-19
13086,2023-02-07,2023-02-07
37151,2023-02-17,2023-02-17
51035,2023-02-24,2023-02-24
57927,2023-02-27,2023-02-27
12733,2023-02-07,2023-02-07
45345,2023-02-22,2023-02-22
10235,2023-02-05,2023-02-05
51474,2023-02-24,2023-02-24
19284,2023-02-09,2023-02-09
34966,2023-02-16,2023-02-16
59338,2023-02-28,2023-02-28
45934,2023-02-22,2023-02-23
11908,2023-02-06,2023-02-06
28634,2023-02-14,2023-02-14
40783,2023-02-19,2023-02-19
6938,2023-02-03,2023-02-03
45912,2023-02-22,2023-02-22
16794,2023-02-08,2023-02-08
25136,2023-02-12,2023-02-12
55929,2023-02-27,2023-02-27
4116,2023-02-02,2023-02-02
40404,2023-02-19,2023-02-19
24223,2023-02-11,2023-02-11
63076,2023-02-17,2023-02-17
25999,2023-02-13,2023-02-13
9783,2023-02-05,2023-02-05
50611,2023-02-24,2023-02-24
52885,2023-02-25,2023-02-25
44307,2023-02-21,2023-02-21
26946,2023-02-13,2023-02-13
52972,2023-02-25,2023-02-25
35075,2023-02-16,2023-02-16
32101,2023-02-15,2023-02-15
6844,2023-02-03,2023-02-03
17313,2023-02-08,2023-02-08
27667,2023-02-13,2023-02-13
23421,2023-02-11,2023-02-11
51731,2023-02-24,2023-02-24
24055,2023-02-11,2023-02-11
55213,2023-02-26,2023-02-26
50354,2023-02-24,2023-02-24
26156,2023-02-13,2023-02-13
23311,2023-02-11,2023-02-11
53603,2023-02-25,2023-02-25
49749,2023-02-24,2023-02-24
26967,2023-02-13,2023-02-13
63101,2023-02-18,2023-02-18
17115,2023-02-08,2023-02-08
59498,2023-02-28,2023-02-28
13655,2023-02-07,2023-02-07
29988,2023-02-14,2023-02-14
24048,2023-02-11,2023-02-11
14078,2023-02-07,2023-02-07
6060,2023-02-03,2023-02-03
20757,2023-02-10,2023-02-10
57606,2023-02-27,2023-02-27
24589,2023-02-12,2023-02-12
56352,2023-02-27,2023-02-27
13329,2023-02-07,2023-02-07
38435,2023-02-18,2023-02-18
27860,2023-02-13,2023-02-13
16275,2023-02-08,2023-02-08
42627,2023-02-20,2023-02-20
41277,2023-02-20,2023-02-20
47940,2023-02-23,2023-02-23
45617,2023-02-22,2023-02-22
42164,2023-02-20,2023-02-20
43704,2023-02-21,2023-02-21
60929,2023-02-05,2023-02-05
20855,2023-02-10,2023-02-10
62910,2023-02-17,2023-02-17
1104,2023-02-01,2023-02-01
13568,2023-02-07,2023-02-07
41616,2023-02-20,2023-02-20
19526,2023-02-09,2023-02-09
4889,2023-02-03,2023-02-03
58697,2023-02-28,2023-02-28
56309,2023-02-27,2023-02-27
63312,2023-02-19,2023-02-19
13436,2023-02-07,2023-02-07
10479,2023-02-05,2023-02-05
55877,2023-02-27,2023-02-27
37752,2023-02-18,2023-02-18
45604,2023-02-22,2023-02-22
50725,2023-02-24,2023-02-24
28477,2023-02-14,2023-02-14
41784,2023-02-20,2023-02-20
21323,2023-02-10,2023-02-10
19208,2023-02-09,2023-02-09
53424,2023-02-25,2023-02-25
